3.0000000000000018 , -2028.923391215526 , 3.185421264150074 , 0.4415032688385492 , 0.020535933816066075
2.9000000000000017 , -2135.709908069459 , 3.1270663775114165 , 0.4553243616002737 , 0.020343869798025632
2.8000000000000016 , -2255.313585291113 , 3.16631762144959 , 0.50076685546042 , 0.02327014695445583
2.7000000000000015 , -2395.9223697650664 , 3.160918032701984 , 0.5367123923435883 , 0.02277276431226464
2.6000000000000014 , -2554.7456588355467 , 3.4157467812076816 , 0.6758764630645374 , 0.022419443191710017
2.5000000000000013 , -2729.948927477017 , 3.7027974280411438 , 0.8590581701409806 , 0.0393955011409693
2.4000000000000012 , -2955.979570990807 , 3.874647927171834 , 1.0206684535962984 , 0.05013727881669483
2.300000000000001 , -3203.926455566905 , 3.953370995314775 , 1.1569701504603103 , 0.05446422404082607
2.200000000000001 , -3524.9070480081714 , 3.751299382454593 , 1.1385727164141577 , 0.049101113805793316
2.100000000000001 , -3781.17671092952 , 3.4545914269110303 , 1.0597354817616822 , 0.03796010017023101
2.000000000000001 , -4006.990806945863 , 2.455171489679538 , 0.5901281835816795 , 0.02571611905287002
1.9000000000000008 , -4172.996935648621 , 2.2566545533818707 , 0.5524152341340548 , 0.025577369726265172
1.8000000000000007 , -4305.474974463738 , 1.9065328739471996 , 0.43932535553741936 , 0.018672096999693407
1.7000000000000006 , -4406.096016343207 , 1.6668478458608225 , 0.3764755328283176 , 0.015065759870521946
1.6000000000000005 , -4502.876404494382 , 1.4002428156155666 , 0.2999227599822914 , 0.01361070935035202
1.5000000000000004 , -4563.399387129724 , 1.194375186706595 , 0.24827998449802383 , 0.012247284387665272
1.4000000000000004 , -4618.283963227784 , 0.9931088842581891 , 0.197051772574837 , 0.008155509808604976
1.3000000000000003 , -4657.376915219612 , 0.8250183456614213 , 0.15771870059021825 , 0.0056222243224368015
1.2000000000000002 , -4690.475995914198 , 0.67423018294011 , 0.12362222957114376 , 0.006356675304042057
1.1 , -4717.58937691522 , 0.5008472004013059 , 0.08118350805576181 , 0.004191360690865977
1.0 , -4728.849846782431 , 0.44943463583407905 , 0.0790998682230711 , 0.0024397840236013574
